customerid;billing_date;monthlycharges;internetservice;onlinesecurity;onlinebackup;deviceprotection;techsupport;phone_lines;streaming
5de6a6b6f5957c95be50cd2a04299f9d;2023-03-31;64.7;DSL;No;No;No;No;1;Yes
5de6a6b6f5957c95be50cd2a04299f9d;2023-04-30;64.7;DSL;No;No;No;No;1;Yes
5de6a6b6f5957c95be50cd2a04299f9d;2023-05-31;64.7;DSL;No;No;No;No;1;Yes
5de6a6b6f5957c95be50cd2a04299f9d;2023-06-30;64.7;DSL;No;No;No;No;1;Yes
5de6a6b6f5957c95be50cd2a04299f9d;2023-07-31;64.7;DSL;No;No;No;No;1;Yes
5de6a6b6f5957c95be50cd2a04299f9d;2023-08-15;64.7;DSL;No;No;No;No;1;Yes
5defd080fbbb5c567040f132827589d3;2023-01-31;96.35;Fiber optic;Yes;Yes;Yes;Yes;2;No
5defd080fbbb5c567040f132827589d3;2023-02-28;96.35;Fiber optic;Yes;Yes;Yes;Yes;2;No
5defd080fbbb5c567040f132827589d3;2023-03-31;96.35;Fiber optic;Yes;Yes;Yes;Yes;2;No
5defd080fbbb5c567040f132827589d3;2023-04-30;96.35;Fiber optic;Yes;Yes;Yes;Yes;2;No
5defd080fbbb5c567040f132827589d3;2023-05-31;96.35;Fiber optic;Yes;Yes;Yes;Yes;2;No
5defd080fbbb5c567040f132827589d3;2023-06-30;115.61999999999999;Fiber optic;Yes;Yes;Yes;Yes;2;No
5defd080fbbb5c567040f132827589d3;2023-07-31;115.61999999999999;Fiber optic;Yes;Yes;Yes;Yes;2;No
5defd080fbbb5c567040f132827589d3;2023-08-31;115.61999999999999;Fiber optic;Yes;Yes;Yes;Yes;2;No
5defd080fbbb5c567040f132827589d3;2023-09-30;115.61999999999999;Fiber optic;Yes;Yes;Yes;Yes;2;No
5defd080fbbb5c567040f132827589d3;2023-10-31;115.61999999999999;Fiber optic;Yes;Yes;Yes;Yes;2;No
3879a1d05d23f4114610588d2effb7f5;2023-01-31;95.5;Fiber optic;No;No;Yes;No;1;Yes
3879a1d05d23f4114610588d2effb7f5;2023-02-28;95.5;Fiber optic;No;No;Yes;No;1;Yes
3879a1d05d23f4114610588d2effb7f5;2023-03-31;95.5;Fiber optic;No;No;Yes;No;1;Yes
3879a1d05d23f4114610588d2effb7f5;2023-04-30;95.5;Fiber optic;No;No;Yes;No;1;Yes
3879a1d05d23f4114610588d2effb7f5;2023-05-31;95.5;Fiber optic;No;No;Yes;No;1;Yes
3879a1d05d23f4114610588d2effb7f5;2023-06-30;95.5;Fiber optic;No;No;Yes;No;1;Yes
3879a1d05d23f4114610588d2effb7f5;2023-07-31;95.5;Fiber optic;No;No;Yes;No;1;Yes
3879a1d05d23f4114610588d2effb7f5;2023-08-31;95.5;Fiber optic;No;No;Yes;No;1;Yes
3879a1d05d23f4114610588d2effb7f5;2023-09-30;95.5;Fiber optic;No;No;Yes;No;1;Yes
3879a1d05d23f4114610588d2effb7f5;2023-10-31;95.5;Fiber optic;No;No;Yes;No;1;Yes
2c94086092c4ffbaf82c78cddf498a66;2023-01-31;66.15;DSL;Yes;Yes;Yes;Yes;1;No
2c94086092c4ffbaf82c78cddf498a66;2023-02-28;66.15;DSL;Yes;Yes;Yes;Yes;1;No
2c94086092c4ffbaf82c78cddf498a66;2023-03-31;66.15;DSL;Yes;Yes;Yes;Yes;1;No
2c94086092c4ffbaf82c78cddf498a66;2023-04-30;66.15;DSL;Yes;Yes;Yes;Yes;1;No
2c94086092c4ffbaf82c78cddf498a66;2023-05-31;66.15;DSL;Yes;Yes;Yes;Yes;1;No
2c94086092c4ffbaf82c78cddf498a66;2023-06-30;66.15;DSL;Yes;Yes;Yes;Yes;1;No
2c94086092c4ffbaf82c78cddf498a66;2023-07-31;66.15;DSL;Yes;Yes;Yes;Yes;1;No
2c94086092c4ffbaf82c78cddf498a66;2023-08-31;66.15;DSL;Yes;Yes;Yes;Yes;1;No
2c94086092c4ffbaf82c78cddf498a66;2023-09-30;66.15;DSL;Yes;Yes;Yes;Yes;1;No
2c94086092c4ffbaf82c78cddf498a66;2023-10-31;66.15;DSL;Yes;Yes;Yes;Yes;1;No
22f5cc13a4ef6203ef4effacbf394a45;2023-01-31;20.2;No;No internet service;No internet service;No internet service;No internet service;1;No
22f5cc13a4ef6203ef4effacbf394a45;2023-02-28;20.2;No;No internet service;No internet service;No internet service;No internet service;1;No
22f5cc13a4ef6203ef4effacbf394a45;2023-03-31;20.2;No;No internet service;No internet service;No internet service;No internet service;1;No
22f5cc13a4ef6203ef4effacbf394a45;2023-04-30;20.2;No;No internet service;No internet service;No internet service;No internet service;1;No
22f5cc13a4ef6203ef4effacbf394a45;2023-05-31;20.2;No;No internet service;No internet service;No internet service;No internet service;1;No
22f5cc13a4ef6203ef4effacbf394a45;2023-06-30;20.2;No;No internet service;No internet service;No internet service;No internet service;1;No
22f5cc13a4ef6203ef4effacbf394a45;2023-07-31;20.2;No;No internet service;No internet service;No internet service;No internet service;1;No
22f5cc13a4ef6203ef4effacbf394a45;2023-08-31;20.2;No;No internet service;No internet service;No internet service;No internet service;1;No
22f5cc13a4ef6203ef4effacbf394a45;2023-09-30;20.2;No;No internet service;No internet service;No internet service;No internet service;1;No
22f5cc13a4ef6203ef4effacbf394a45;2023-10-31;20.2;No;No internet service;No internet service;No internet service;No internet service;1;No
05d2ab26f944ddda59bf40e0410c70bd;2023-01-31;45.25;DSL;No;No;No;No;1;No
05d2ab26f944ddda59bf40e0410c70bd;2023-02-28;45.25;DSL;No;No;No;No;1;No
05d2ab26f944ddda59bf40e0410c70bd;2023-03-31;45.25;DSL;No;No;No;No;1;No
05d2ab26f944ddda59bf40e0410c70bd;2023-04-30;45.25;DSL;No;No;No;No;1;No
05d2ab26f944ddda59bf40e0410c70bd;2023-05-31;45.25;DSL;No;No;No;No;1;No
05d2ab26f944ddda59bf40e0410c70bd;2023-06-30;45.25;DSL;No;No;No;No;1;No
05d2ab26f944ddda59bf40e0410c70bd;2023-07-31;45.25;DSL;No;No;No;No;1;No
05d2ab26f944ddda59bf40e0410c70bd;2023-08-31;45.25;DSL;No;No;No;No;1;No
05d2ab26f944ddda59bf40e0410c70bd;2023-09-30;45.25;DSL;No;No;No;No;1;No
05d2ab26f944ddda59bf40e0410c70bd;2023-10-31;45.25;DSL;No;No;No;No;1;No
bf4e0917bfe6c899091db34c77d44972;2023-01-31;99.9;Fiber optic;Yes;Yes;No;Yes;2;Yes
bf4e0917bfe6c899091db34c77d44972;2023-02-28;99.9;Fiber optic;Yes;Yes;No;Yes;2;Yes
bf4e0917bfe6c899091db34c77d44972;2023-03-31;99.9;Fiber optic;Yes;Yes;No;Yes;2;Yes
bf4e0917bfe6c899091db34c77d44972;2023-04-30;99.9;Fiber optic;Yes;Yes;No;Yes;2;Yes
bf4e0917bfe6c899091db34c77d44972;2023-05-31;99.9;Fiber optic;Yes;Yes;No;Yes;2;Yes
bf4e0917bfe6c899091db34c77d44972;2023-06-30;99.9;Fiber optic;Yes;Yes;No;Yes;2;Yes
bf4e0917bfe6c899091db34c77d44972;2023-07-31;99.9;Fiber optic;Yes;Yes;No;Yes;2;Yes
bf4e0917bfe6c899091db34c77d44972;2023-08-31;99.9;Fiber optic;Yes;Yes;No;Yes;2;Yes
bf4e0917bfe6c899091db34c77d44972;2023-09-30;99.9;Fiber optic;Yes;Yes;No;Yes;2;Yes
bf4e0917bfe6c899091db34c77d44972;2023-10-31;99.9;Fiber optic;Yes;Yes;No;Yes;2;Yes
afadd47d29cfbb121c218b38f6810fcd;2023-01-31;69.7;Fiber optic;No;No;No;No;1;No
afadd47d29cfbb121c218b38f6810fcd;2023-02-28;69.7;Fiber optic;No;No;No;No;1;No
afadd47d29cfbb121c218b38f6810fcd;2023-03-31;69.7;Fiber optic;No;No;No;No;1;No
afadd47d29cfbb121c218b38f6810fcd;2023-04-30;69.7;Fiber optic;No;No;No;No;1;No
afadd47d29cfbb121c218b38f6810fcd;2023-05-31;69.7;Fiber optic;No;No;No;No;1;No
afadd47d29cfbb121c218b38f6810fcd;2023-06-30;69.7;Fiber optic;No;No;No;No;1;No
afadd47d29cfbb121c218b38f6810fcd;2023-07-12;69.7;Fiber optic;No;No;No;No;1;No
507431f41897daaa150e1dcfb9b1f513;2023-01-31;74.8;Fiber optic;No;No;Yes;No;1;No
507431f41897daaa150e1dcfb9b1f513;2023-02-28;74.8;Fiber optic;No;No;Yes;No;1;No
507431f41897daaa150e1dcfb9b1f513;2023-03-31;74.8;Fiber optic;No;No;Yes;No;1;No
507431f41897daaa150e1dcfb9b1f513;2023-04-30;74.8;Fiber optic;No;No;Yes;No;1;No
507431f41897daaa150e1dcfb9b1f513;2023-05-31;74.8;Fiber optic;No;No;Yes;No;1;No
507431f41897daaa150e1dcfb9b1f513;2023-06-30;74.8;Fiber optic;No;No;Yes;No;1;No
507431f41897daaa150e1dcfb9b1f513;2023-07-31;74.8;Fiber optic;No;No;Yes;No;1;No
507431f41897daaa150e1dcfb9b1f513;2023-08-31;74.8;Fiber optic;No;No;Yes;No;1;No
507431f41897daaa150e1dcfb9b1f513;2023-09-30;74.8;Fiber optic;No;No;Yes;No;1;No
507431f41897daaa150e1dcfb9b1f513;2023-10-31;74.8;Fiber optic;No;No;Yes;No;1;No
6069b2d35e51b24a8eff1c4af8460326;2023-01-31;106.35;Fiber optic;No;Yes;Yes;No;2;Yes
6069b2d35e51b24a8eff1c4af8460326;2023-02-28;106.35;Fiber optic;No;Yes;Yes;No;2;Yes
6069b2d35e51b24a8eff1c4af8460326;2023-03-31;106.35;Fiber optic;No;Yes;Yes;No;2;Yes
6069b2d35e51b24a8eff1c4af8460326;2023-04-21;106.35;Fiber optic;No;Yes;Yes;No;2;Yes
611a35a9ff742dcce0bc3a5e40d3cb15;2023-01-31;97.85;Fiber optic;No;No;Yes;No;2;Yes
611a35a9ff742dcce0bc3a5e40d3cb15;2023-02-28;97.85;Fiber optic;No;No;Yes;No;2;Yes
611a35a9ff742dcce0bc3a5e40d3cb15;2023-03-31;97.85;Fiber optic;No;No;Yes;No;2;Yes
611a35a9ff742dcce0bc3a5e40d3cb15;2023-04-30;97.85;Fiber optic;No;No;Yes;No;2;Yes
611a35a9ff742dcce0bc3a5e40d3cb15;2023-05-31;97.85;Fiber optic;No;No;Yes;No;2;Yes
611a35a9ff742dcce0bc3a5e40d3cb15;2023-06-30;97.85;Fiber optic;No;No;Yes;No;2;Yes
611a35a9ff742dcce0bc3a5e40d3cb15;2023-07-31;97.85;Fiber optic;No;No;Yes;No;2;Yes
611a35a9ff742dcce0bc3a5e40d3cb15;2023-08-31;97.85;Fiber optic;No;No;Yes;No;2;Yes
611a35a9ff742dcce0bc3a5e40d3cb15;2023-09-15;97.85;Fiber optic;No;No;Yes;No;2;Yes
e850b458e2d176c78c5b6bb8c27d35cc;2023-01-31;49.55;DSL;No;Yes;No;No;1;No
e850b458e2d176c78c5b6bb8c27d35cc;2023-02-28;49.55;DSL;No;Yes;No;No;1;No
e850b458e2d176c78c5b6bb8c27d35cc;2023-03-31;49.55;DSL;No;Yes;No;No;1;No
e850b458e2d176c78c5b6bb8c27d35cc;2023-04-30;49.55;DSL;No;Yes;No;No;1;No
e850b458e2d176c78c5b6bb8c27d35cc;2023-05-31;49.55;DSL;No;Yes;No;No;1;No
e850b458e2d176c78c5b6bb8c27d35cc;2023-06-30;49.55;DSL;No;Yes;No;No;1;No
e850b458e2d176c78c5b6bb8c27d35cc;2023-07-31;49.55;DSL;No;Yes;No;No;1;No
e850b458e2d176c78c5b6bb8c27d35cc;2023-08-31;49.55;DSL;No;Yes;No;No;1;No
e850b458e2d176c78c5b6bb8c27d35cc;2023-09-30;49.55;DSL;No;Yes;No;No;1;No
e850b458e2d176c78c5b6bb8c27d35cc;2023-10-31;49.55;DSL;No;Yes;No;No;1;No
eab9df387d0a4415ebc881b7b3f51a5f;2023-01-31;69.2;DSL;Yes;Yes;No;No;2;Yes
eab9df387d0a4415ebc881b7b3f51a5f;2023-02-28;69.2;DSL;Yes;Yes;No;No;2;Yes
eab9df387d0a4415ebc881b7b3f51a5f;2023-03-31;69.2;DSL;Yes;Yes;No;No;2;Yes
eab9df387d0a4415ebc881b7b3f51a5f;2023-04-30;69.2;DSL;Yes;Yes;No;No;2;Yes
eab9df387d0a4415ebc881b7b3f51a5f;2023-05-31;69.2;DSL;Yes;Yes;No;No;2;Yes
eab9df387d0a4415ebc881b7b3f51a5f;2023-06-30;69.2;DSL;Yes;Yes;No;No;2;Yes
eab9df387d0a4415ebc881b7b3f51a5f;2023-07-31;69.2;DSL;Yes;Yes;No;No;2;Yes
eab9df387d0a4415ebc881b7b3f51a5f;2023-08-31;69.2;DSL;Yes;Yes;No;No;2;Yes
eab9df387d0a4415ebc881b7b3f51a5f;2023-09-30;69.2;DSL;Yes;Yes;No;No;2;Yes
eab9df387d0a4415ebc881b7b3f51a5f;2023-10-31;69.2;DSL;Yes;Yes;No;No;2;Yes
95e5bdcb884d44ca632ee80d7d224796;2023-01-31;20.75;No;No internet service;No internet service;No internet service;No internet service;1;No
95e5bdcb884d44ca632ee80d7d224796;2023-02-28;20.75;No;No internet service;No internet service;No internet service;No internet service;1;No
95e5bdcb884d44ca632ee80d7d224796;2023-03-31;20.75;No;No internet service;No internet service;No internet service;No internet service;1;No
95e5bdcb884d44ca632ee80d7d224796;2023-04-30;20.75;No;No internet service;No internet service;No internet service;No internet service;1;No
95e5bdcb884d44ca632ee80d7d224796;2023-05-31;20.75;No;No internet service;No internet service;No internet service;No internet service;1;No
95e5bdcb884d44ca632ee80d7d224796;2023-06-30;20.75;No;No internet service;No internet service;No internet service;No internet service;1;No
95e5bdcb884d44ca632ee80d7d224796;2023-07-31;20.75;No;No internet service;No internet service;No internet service;No internet service;1;No
95e5bdcb884d44ca632ee80d7d224796;2023-08-31;20.75;No;No internet service;No internet service;No internet service;No internet service;1;No
95e5bdcb884d44ca632ee80d7d224796;2023-09-30;20.75;No;No internet service;No internet service;No internet service;No internet service;1;No
95e5bdcb884d44ca632ee80d7d224796;2023-10-31;20.75;No;No internet service;No internet service;No internet service;No internet service;1;No
b88913e85977f925b6adb026adb673a4;2023-01-31;79.85;DSL;Yes;Yes;Yes;Yes;2;Yes
b88913e85977f925b6adb026adb673a4;2023-02-28;79.85;DSL;Yes;Yes;Yes;Yes;2;Yes
b88913e85977f925b6adb026adb673a4;2023-03-31;79.85;DSL;Yes;Yes;Yes;Yes;2;Yes
b88913e85977f925b6adb026adb673a4;2023-04-30;79.85;DSL;Yes;Yes;Yes;Yes;2;Yes
b88913e85977f925b6adb026adb673a4;2023-05-31;79.85;DSL;Yes;Yes;Yes;Yes;2;Yes
b88913e85977f925b6adb026adb673a4;2023-06-30;79.85;DSL;Yes;Yes;Yes;Yes;2;Yes
b88913e85977f925b6adb026adb673a4;2023-07-31;79.85;DSL;Yes;Yes;Yes;Yes;2;Yes
b88913e85977f925b6adb026adb673a4;2023-08-31;79.85;DSL;Yes;Yes;Yes;Yes;2;Yes
b88913e85977f925b6adb026adb673a4;2023-09-30;79.85;DSL;Yes;Yes;Yes;Yes;2;Yes
b88913e85977f925b6adb026adb673a4;2023-10-31;79.85;DSL;Yes;Yes;Yes;Yes;2;Yes
8ef0fba77b449b9faf715904e4a51691;2023-01-31;76.2;DSL;Yes;Yes;No;Yes;2;Yes
8ef0fba77b449b9faf715904e4a51691;2023-02-28;76.2;DSL;Yes;Yes;No;Yes;2;Yes
8ef0fba77b449b9faf715904e4a51691;2023-03-31;91.44;DSL;Yes;Yes;No;Yes;2;Yes
8ef0fba77b449b9faf715904e4a51691;2023-04-30;91.44;DSL;Yes;Yes;No;Yes;2;Yes
8ef0fba77b449b9faf715904e4a51691;2023-05-31;91.44;DSL;Yes;Yes;No;Yes;2;Yes
8ef0fba77b449b9faf715904e4a51691;2023-06-30;91.44;DSL;Yes;Yes;No;Yes;2;Yes
8ef0fba77b449b9faf715904e4a51691;2023-07-31;91.44;DSL;Yes;Yes;No;Yes;2;Yes
8ef0fba77b449b9faf715904e4a51691;2023-08-31;91.44;DSL;Yes;Yes;No;Yes;2;Yes
8ef0fba77b449b9faf715904e4a51691;2023-09-30;91.44;DSL;Yes;Yes;No;Yes;2;Yes
8ef0fba77b449b9faf715904e4a51691;2023-10-31;91.44;DSL;Yes;Yes;No;Yes;2;Yes
064de39eda840547a4c1abb3f2f70793;2023-01-31;84.5;Fiber optic;No;No;No;No;2;Yes
064de39eda840547a4c1abb3f2f70793;2023-02-28;84.5;Fiber optic;No;No;No;No;2;Yes
064de39eda840547a4c1abb3f2f70793;2023-03-31;84.5;Fiber optic;No;No;No;No;2;Yes
064de39eda840547a4c1abb3f2f70793;2023-04-30;84.5;Fiber optic;No;No;No;No;2;Yes
064de39eda840547a4c1abb3f2f70793;2023-05-31;84.5;Fiber optic;No;No;No;No;2;Yes
064de39eda840547a4c1abb3f2f70793;2023-06-30;84.5;Fiber optic;No;No;No;No;2;Yes
064de39eda840547a4c1abb3f2f70793;2023-07-31;84.5;Fiber optic;No;No;No;No;2;Yes
064de39eda840547a4c1abb3f2f70793;2023-08-31;84.5;Fiber optic;No;No;No;No;2;Yes
064de39eda840547a4c1abb3f2f70793;2023-09-30;84.5;Fiber optic;No;No;No;No;2;Yes
064de39eda840547a4c1abb3f2f70793;2023-10-31;84.5;Fiber optic;No;No;No;No;2;Yes
96689b58ef17ab4d4d451218950d53a9;2023-01-31;49.25;DSL;No;Yes;No;No;1;No
96689b58ef17ab4d4d451218950d53a9;2023-02-28;49.25;DSL;No;Yes;No;No;1;No
96689b58ef17ab4d4d451218950d53a9;2023-03-31;59.099999999999994;DSL;No;Yes;No;No;1;No
96689b58ef17ab4d4d451218950d53a9;2023-04-30;59.099999999999994;DSL;No;Yes;No;No;1;No
96689b58ef17ab4d4d451218950d53a9;2023-05-31;59.099999999999994;DSL;No;Yes;No;No;1;No
96689b58ef17ab4d4d451218950d53a9;2023-06-30;59.099999999999994;DSL;No;Yes;No;No;1;No
96689b58ef17ab4d4d451218950d53a9;2023-07-31;59.099999999999994;DSL;No;Yes;No;No;1;No
96689b58ef17ab4d4d451218950d53a9;2023-08-31;59.099999999999994;DSL;No;Yes;No;No;1;No
96689b58ef17ab4d4d451218950d53a9;2023-09-30;59.099999999999994;DSL;No;Yes;No;No;1;No
96689b58ef17ab4d4d451218950d53a9;2023-10-31;59.099999999999994;DSL;No;Yes;No;No;1;No
73a89bd1679d5d79bcfa94599ccd20e5;2023-01-31;80.65;Fiber optic;No;No;No;No;1;Yes
73a89bd1679d5d79bcfa94599ccd20e5;2023-02-28;80.65;Fiber optic;No;No;No;No;1;Yes
73a89bd1679d5d79bcfa94599ccd20e5;2023-03-31;80.65;Fiber optic;No;No;No;No;1;Yes
73a89bd1679d5d79bcfa94599ccd20e5;2023-04-30;80.65;Fiber optic;No;No;No;No;1;Yes
73a89bd1679d5d79bcfa94599ccd20e5;2023-05-31;80.65;Fiber optic;No;No;No;No;1;Yes
73a89bd1679d5d79bcfa94599ccd20e5;2023-06-30;80.65;Fiber optic;No;No;No;No;1;Yes
73a89bd1679d5d79bcfa94599ccd20e5;2023-07-31;80.65;Fiber optic;No;No;No;No;1;Yes
73a89bd1679d5d79bcfa94599ccd20e5;2023-08-31;80.65;Fiber optic;No;No;No;No;1;Yes
73a89bd1679d5d79bcfa94599ccd20e5;2023-09-04;80.65;Fiber optic;No;No;No;No;1;Yes
ca920458bda815e53a622a1d383ea25c;2023-01-31;79.75;DSL;Yes;No;No;Yes;2;Yes
ca920458bda815e53a622a1d383ea25c;2023-02-28;79.75;DSL;Yes;No;No;Yes;2;Yes
ca920458bda815e53a622a1d383ea25c;2023-03-31;79.75;DSL;Yes;No;No;Yes;2;Yes
ca920458bda815e53a622a1d383ea25c;2023-04-30;79.75;DSL;Yes;No;No;Yes;2;Yes
ca920458bda815e53a622a1d383ea25c;2023-05-31;79.75;DSL;Yes;No;No;Yes;2;Yes
ca920458bda815e53a622a1d383ea25c;2023-06-30;79.75;DSL;Yes;No;No;Yes;2;Yes
ca920458bda815e53a622a1d383ea25c;2023-07-31;79.75;DSL;Yes;No;No;Yes;2;Yes
ca920458bda815e53a622a1d383ea25c;2023-08-31;79.75;DSL;Yes;No;No;Yes;2;Yes
ca920458bda815e53a622a1d383ea25c;2023-09-30;79.75;DSL;Yes;No;No;Yes;2;Yes
ca920458bda815e53a622a1d383ea25c;2023-10-31;79.75;DSL;Yes;No;No;Yes;2;Yes
30f96c9addc873260ad4a449f98163e4;2023-01-31;64.15;DSL;Yes;No;Yes;Yes;2;No
30f96c9addc873260ad4a449f98163e4;2023-02-28;64.15;DSL;Yes;No;Yes;Yes;2;No
30f96c9addc873260ad4a449f98163e4;2023-03-31;64.15;DSL;Yes;No;Yes;Yes;2;No
30f96c9addc873260ad4a449f98163e4;2023-04-30;64.15;DSL;Yes;No;Yes;Yes;2;No
30f96c9addc873260ad4a449f98163e4;2023-05-31;64.15;DSL;Yes;No;Yes;Yes;2;No
30f96c9addc873260ad4a449f98163e4;2023-06-30;64.15;DSL;Yes;No;Yes;Yes;2;No
30f96c9addc873260ad4a449f98163e4;2023-07-31;64.15;DSL;Yes;No;Yes;Yes;2;No
30f96c9addc873260ad4a449f98163e4;2023-08-31;64.15;DSL;Yes;No;Yes;Yes;2;No
30f96c9addc873260ad4a449f98163e4;2023-09-30;64.15;DSL;Yes;No;Yes;Yes;2;No
30f96c9addc873260ad4a449f98163e4;2023-10-31;64.15;DSL;Yes;No;Yes;Yes;2;No
0f0cf5111efff1c26c688c11e6e9fc95;2023-01-31;90.25;Fiber optic;No;Yes;No;No;2;Yes
0f0cf5111efff1c26c688c11e6e9fc95;2023-02-28;90.25;Fiber optic;No;Yes;No;No;2;Yes
0f0cf5111efff1c26c688c11e6e9fc95;2023-03-31;90.25;Fiber optic;No;Yes;No;No;2;Yes
0f0cf5111efff1c26c688c11e6e9fc95;2023-04-30;90.25;Fiber optic;No;Yes;No;No;2;Yes
0f0cf5111efff1c26c688c11e6e9fc95;2023-05-31;90.25;Fiber optic;No;Yes;No;No;2;Yes
0f0cf5111efff1c26c688c11e6e9fc95;2023-06-30;90.25;Fiber optic;No;Yes;No;No;2;Yes
0f0cf5111efff1c26c688c11e6e9fc95;2023-07-31;90.25;Fiber optic;No;Yes;No;No;2;Yes
0f0cf5111efff1c26c688c11e6e9fc95;2023-08-31;90.25;Fiber optic;No;Yes;No;No;2;Yes
0f0cf5111efff1c26c688c11e6e9fc95;2023-09-30;90.25;Fiber optic;No;Yes;No;No;2;Yes
0f0cf5111efff1c26c688c11e6e9fc95;2023-10-31;90.25;Fiber optic;No;Yes;No;No;2;Yes
45fcab7fafdb01e717549fe39ea81218;2023-01-31;99.1;Fiber optic;Yes;Yes;No;No;1;Yes
45fcab7fafdb01e717549fe39ea81218;2023-02-28;99.1;Fiber optic;Yes;Yes;No;No;1;Yes
45fcab7fafdb01e717549fe39ea81218;2023-03-31;99.1;Fiber optic;Yes;Yes;No;No;1;Yes
45fcab7fafdb01e717549fe39ea81218;2023-04-30;99.1;Fiber optic;Yes;Yes;No;No;1;Yes
45fcab7fafdb01e717549fe39ea81218;2023-05-31;99.1;Fiber optic;Yes;Yes;No;No;1;Yes
45fcab7fafdb01e717549fe39ea81218;2023-06-30;99.1;Fiber optic;Yes;Yes;No;No;1;Yes
45fcab7fafdb01e717549fe39ea81218;2023-07-31;99.1;Fiber optic;Yes;Yes;No;No;1;Yes
45fcab7fafdb01e717549fe39ea81218;2023-08-31;99.1;Fiber optic;Yes;Yes;No;No;1;Yes
45fcab7fafdb01e717549fe39ea81218;2023-09-28;99.1;Fiber optic;Yes;Yes;No;No;1;Yes
07bf5f43da066d33e0e4397559a911b0;2023-01-31;69.5;DSL;Yes;No;No;Yes;2;Yes
07bf5f43da066d33e0e4397559a911b0;2023-02-28;69.5;DSL;Yes;No;No;Yes;2;Yes
07bf5f43da066d33e0e4397559a911b0;2023-03-31;69.5;DSL;Yes;No;No;Yes;2;Yes
07bf5f43da066d33e0e4397559a911b0;2023-04-30;69.5;DSL;Yes;No;No;Yes;2;Yes
07bf5f43da066d33e0e4397559a911b0;2023-05-31;83.39999999999999;DSL;Yes;No;No;Yes;2;Yes
07bf5f43da066d33e0e4397559a911b0;2023-06-30;83.39999999999999;DSL;Yes;No;No;Yes;2;Yes
07bf5f43da066d33e0e4397559a911b0;2023-07-31;83.39999999999999;DSL;Yes;No;No;Yes;2;Yes
07bf5f43da066d33e0e4397559a911b0;2023-08-31;83.39999999999999;DSL;Yes;No;No;Yes;2;Yes
07bf5f43da066d33e0e4397559a911b0;2023-09-30;83.39999999999999;DSL;Yes;No;No;Yes;2;Yes
07bf5f43da066d33e0e4397559a911b0;2023-10-31;83.39999999999999;DSL;Yes;No;No;Yes;2;Yes
1857c254fb6b24c74fbdd78686156fea;2023-01-31;80.65;Fiber optic;No;Yes;No;No;2;No
1857c254fb6b24c74fbdd78686156fea;2023-02-28;80.65;Fiber optic;No;Yes;No;No;2;No
1857c254fb6b24c74fbdd78686156fea;2023-03-31;80.65;Fiber optic;No;Yes;No;No;2;No
1857c254fb6b24c74fbdd78686156fea;2023-04-30;96.78;Fiber optic;No;Yes;No;No;2;No
1857c254fb6b24c74fbdd78686156fea;2023-05-31;96.78;Fiber optic;No;Yes;No;No;2;No
1857c254fb6b24c74fbdd78686156fea;2023-06-30;96.78;Fiber optic;No;Yes;No;No;2;No
1857c254fb6b24c74fbdd78686156fea;2023-07-10;96.78;Fiber optic;No;Yes;No;No;2;No
3bf0294e5e6853703b76360c5c43a210;2023-01-31;74.85;DSL;Yes;Yes;Yes;Yes;1;Yes
3bf0294e5e6853703b76360c5c43a210;2023-02-28;74.85;DSL;Yes;Yes;Yes;Yes;1;Yes
3bf0294e5e6853703b76360c5c43a210;2023-03-31;74.85;DSL;Yes;Yes;Yes;Yes;1;Yes
3bf0294e5e6853703b76360c5c43a210;2023-04-30;74.85;DSL;Yes;Yes;Yes;Yes;1;Yes
3bf0294e5e6853703b76360c5c43a210;2023-05-31;74.85;DSL;Yes;Yes;Yes;Yes;1;Yes
3bf0294e5e6853703b76360c5c43a210;2023-06-30;74.85;DSL;Yes;Yes;Yes;Yes;1;Yes
3bf0294e5e6853703b76360c5c43a210;2023-07-31;74.85;DSL;Yes;Yes;Yes;Yes;1;Yes
3bf0294e5e6853703b76360c5c43a210;2023-08-31;74.85;DSL;Yes;Yes;Yes;Yes;1;Yes
3bf0294e5e6853703b76360c5c43a210;2023-09-30;74.85;DSL;Yes;Yes;Yes;Yes;1;Yes
3bf0294e5e6853703b76360c5c43a210;2023-10-31;74.85;DSL;Yes;Yes;Yes;Yes;1;Yes
4eae87608c3ca84b57d50aa47d14a94c;2023-01-31;95.45;Fiber optic;No;No;No;No;2;Yes
4eae87608c3ca84b57d50aa47d14a94c;2023-02-28;95.45;Fiber optic;No;No;No;No;2;Yes
4eae87608c3ca84b57d50aa47d14a94c;2023-03-31;114.54;Fiber optic;No;No;No;No;2;Yes
4eae87608c3ca84b57d50aa47d14a94c;2023-04-27;114.54;Fiber optic;No;No;No;No;2;Yes
1cfb272eda4ddebe0e1342957ebf02ad;2023-01-31;99.65;Fiber optic;Yes;No;No;No;2;Yes
1cfb272eda4ddebe0e1342957ebf02ad;2023-02-28;99.65;Fiber optic;Yes;No;No;No;2;Yes
1cfb272eda4ddebe0e1342957ebf02ad;2023-03-31;99.65;Fiber optic;Yes;No;No;No;2;Yes
1cfb272eda4ddebe0e1342957ebf02ad;2023-04-30;99.65;Fiber optic;Yes;No;No;No;2;Yes
1cfb272eda4ddebe0e1342957ebf02ad;2023-05-31;99.65;Fiber optic;Yes;No;No;No;2;Yes
